year;month;day;dep_time;sched_dep_time;dep_delay;arr_time;sched_arr_time;arr_delay;carrier;flight;tailnum;origin;dest;air_time;distance;hour;minute;time_hour
2013; 3;19;1550;1545;  5;1841;1837;  4;UA;1593;N14250;EWR;MCO;148; 937;15;45;2013-03-19T19:00:00Z
2013; 6;11; 925; 925;  0;1155;1227;-32;B6;1061;N508JB;JFK;AUS;190;1521; 9;25;2013-06-11T13:00:00Z
2013; 9;16; 553; 600; -7; 642; 700;-18;US;1909;N945UW;LGA;PHL; 31;  96; 6; 0;2013-09-16T10:00:00Z
2013; 9;24;1659;1700; -1;1943;1937;  6;DL;1499;N994DL;LGA;ATL;140; 762;17; 0;2013-09-24T21:00:00Z
2013;12; 2;1734;1512;142;1854;1641;133;EV;4502;N11548;EWR;BNA;129; 748;15;12;2013-12-02T20:00:00Z
2013;12;10;1841;1900;-19;2028;2047;-19;9E;2943;N8721B;JFK;RIC; 62; 288;19; 0;2013-12-11T00:00:00Z
2013; 3; 3;1617;1625; -8;1851;1855; -4;MQ;4661;N825MQ;LGA;ATL;108; 762;16;25;2013-03-03T21:00:00Z
2013; 1;29;2137;2135;  2;  36;  50;-14;AA; 185;N332AA;JFK;LAX;339;2475;21;35;2013-01-30T02:00:00Z
2013; 2;25;1547;1529; 18;1745;1737;  8;EV;3840;N13949;EWR;CVG;101; 569;15;29;2013-02-25T20:00:00Z
2013;12; 6; 908; 847; 21;1303;1211; 52;UA; 653;N839UA;EWR;LAX;361;2454; 8;47;2013-12-06T13:00:00Z
2013; 6;25;NA; 620;NA;NA; 822;NA;EV;4380;N12166;EWR;MSP;NA;1008; 6;20;2013-06-25T10:00:00Z
2013; 3;28;1740;1650; 50;1919;1855; 24;EV;4997;N744EV;EWR;DTW; 76; 488;16;50;2013-03-28T20:00:00Z
2013; 8;20;1112;1125;-13;1206;1231;-25;B6;2380;N236JB;EWR;BOS; 38; 200;11;25;2013-08-20T15:00:00Z
2013;12;29; 630; 625;  5; 943;1009;-26;US; 690;N657AW;EWR;PHX;293;2133; 6;25;2013-12-29T11:00:00Z
2013;12;29;1456;1450;  6;1825;1802; 23;B6;1171;N537JB;LGA;FLL;166;1076;14;50;2013-12-29T19:00:00Z
2013;11;11;1324;1329; -5;1540;1549; -9;EV;4395;N16561;EWR;IND;108; 645;13;29;2013-11-11T18:00:00Z
2013; 7;27;1422;1430; -8;1526;1556;-30;EV;5713;N877AS;LGA;IAD; 48; 229;14;30;2013-07-27T18:00:00Z
2013;10; 7;NA;1900;NA;NA;2117;NA;9E;3445;NA;LGA;DSM;NA;1031;19; 0;2013-10-07T23:00:00Z
2013; 7;13; 704; 639; 25; 801; 753;  8;EV;4179;N48901;EWR;BOS; 35; 200; 6;39;2013-07-13T10:00:00Z
2013; 6;12; 559; 600; -1; 716; 725; -9;UA; 635;N404UA;LGA;ORD;112; 733; 6; 0;2013-06-12T10:00:00Z
2013; 1; 3;1503;1505; -2;1726;1734; -8;UA; 745;N580UA;LGA;DEN;208;1620;15; 5;2013-01-03T20:00:00Z
2013; 3;21;1406;1349; 17;1459;1457;  2;EV;4434;N11548;EWR;MHT; 34; 209;13;49;2013-03-21T17:00:00Z
2013;10;11; 847; 845;  2;1139;1140; -1;UA;1626;N18220;EWR;SAN;324;2425; 8;45;2013-10-11T12:00:00Z
2013; 8;29; 758; 752;  6; 919; 913;  6;B6;2702;N317JB;JFK;BUF; 58; 301; 7;52;2013-08-29T11:00:00Z
2013; 8;27;1249;1250; -1;1351;1359; -8;B6; 316;N339JB;JFK;SYR; 45; 209;12;50;2013-08-27T16:00:00Z
2013; 4; 2;1132;1135; -3;1311;1255; 16;MQ;4661;N546MQ;LGA;BNA;127; 764;11;35;2013-04-02T15:00:00Z
2013; 8;25;2049;2030; 19;2216;2211;  5;EV;5048;N753EV;LGA;RIC; 52; 292;20;30;2013-08-26T00:00:00Z
2013;12;12;1156;1156;  0;1427;1425;  2;UA; 565;N832UA;EWR;DEN;245;1605;11;56;2013-12-12T16:00:00Z
2013; 7; 3;1940;1825; 75;2148;2046; 62;9E;3807;N832AY;EWR;CVG; 89; 569;18;25;2013-07-03T22:00:00Z
2013; 3; 3;1714;1710;  4;1951;2015;-24;AA; 695;N3BBAA;JFK;AUS;200;1521;17;10;2013-03-03T22:00:00Z
2013;10; 7;NA;1755;NA;NA;1930;NA;MQ;3301;N521MQ;LGA;RDU;NA; 431;17;55;2013-10-07T21:00:00Z
2013; 1;21; 640; 645; -5; 915; 920; -5;UA; 311;N468UA;LGA;DEN;252;1620; 6;45;2013-01-21T11:00:00Z
2013;11;30;1649;1655; -6;1919;1930;-11;WN;3143;N8607M;LGA;DEN;223;1620;16;55;2013-11-30T21:00:00Z
2013;12;10;1310;1251; 19;1729;1630; 59;UA; 998;N495UA;EWR;PHX;341;2133;12;51;2013-12-10T17:00:00Z
2013;11;15;1749;1800;-11;1850;1919;-29;US;2158;N945UW;LGA;BOS; 38; 184;18; 0;2013-11-15T23:00:00Z
2013; 7;12;2035;2029;  6;2324;2340;-16;UA;1532;N37287;EWR;SFO;309;2565;20;29;2013-07-13T00:00:00Z
2013; 4;21;1310;1315; -5;1627;1612; 15;B6; 431;N536JB;LGA;SRQ;162;1047;13;15;2013-04-21T17:00:00Z
2013; 7;24;1823;1829; -6;2055;2035; 20;US; 297;N552UW;JFK;CLT; 82; 541;18;29;2013-07-24T22:00:00Z
2013;11;24; 731; 725;  6; 958;1002; -4;B6; 677;N368JB;JFK;JAX;130; 828; 7;25;2013-11-24T12:00:00Z
2013; 8; 1; 659; 700; -1; 850; 900;-10;9E;3879;N8733G;EWR;CVG; 92; 569; 7; 0;2013-08-01T11:00:00Z
2013;10;25; 945; 950; -5;1216;1235;-19;VX; 251;N839VA;JFK;LAS;307;2248; 9;50;2013-10-25T13:00:00Z
2013; 4;19;1739;1735;  4;1951;2003;-12;DL; 884;N356NW;LGA;DEN;222;1620;17;35;2013-04-19T21:00:00Z
2013; 5;20; 913; 906;  7;1203;1203;  0;UA; 410;N428UA;EWR;IAH;186;1400; 9; 6;2013-05-20T13:00:00Z
2013; 2; 4; 659; 700; -1;1015;1015;  0;AA;2279;N3BJAA;LGA;MIA;159;1096; 7; 0;2013-02-04T12:00:00Z
2013;10;15; 904; 910; -6;1223;1215;  8;AA;1121;N3GXAA;LGA;DFW;202;1389; 9;10;2013-10-15T13:00:00Z
2013; 8;17; 856; 900; -4;1113;1143;-30;UA; 208;N447UA;EWR;LAS;280;2227; 9; 0;2013-08-17T13:00:00Z
2013; 5; 2;2319;2055;144; 157;2359;118;UA; 620;N443UA;EWR;FLL;139;1065;20;55;2013-05-03T00:00:00Z
2013;10;29;1333;1329;  4;1625;1630; -5;B6;1401;N531JB;JFK;FLL;139;1069;13;29;2013-10-29T17:00:00Z
2013;10;15; 837; 840; -3;1027;1050;-23;EV;4638;N11192;EWR;CVG; 86; 569; 8;40;2013-10-15T12:00:00Z
2013;11;19;1723;1725; -2;1938;1959;-21;EV;5298;N760EV;LGA;OMA;156;1148;17;25;2013-11-19T22:00:00Z
2013;10;13; 822; 825; -3;1143;1148; -5;UA; 397;N502UA;JFK;SFO;354;2586; 8;25;2013-10-13T12:00:00Z
2013; 4;12; 915; 820; 55;1124;1000; 84;MQ;4521;N717MQ;LGA;RDU; 80; 431; 8;20;2013-04-12T12:00:00Z
2013; 7;16; 821; 830; -9;1015;1039;-24;EV;4419;N18101;EWR;XNA;143;1131; 8;30;2013-07-16T12:00:00Z
2013;11;30; 554; 600; -6; 943; 933; 10;UA; 303;N502UA;JFK;SFO;376;2586; 6; 0;2013-11-30T11:00:00Z
2013;11;22;1830;1830;  0;2159;2200; -1;DL; 442;N713TW;JFK;SEA;364;2422;18;30;2013-11-22T23:00:00Z
2013; 3; 8; 844; 835;  9;1203;1150; 13;AA; 717;N3CLAA;LGA;DFW;196;1389; 8;35;2013-03-08T13:00:00Z
2013; 1;29; 601; 610; -9; 901; 915;-14;AA;1837;N3FYAA;LGA;MIA;151;1096; 6;10;2013-01-29T11:00:00Z
2013; 6;21; 654; 655; -1;1031;1101;-30;DL; 315;N6709;JFK;SJU;195;1598; 6;55;2013-06-21T10:00:00Z
2013; 5;10;1413;1415; -2;1623;1633;-10;DL; 935;N305DQ;EWR;ATL;102; 746;14;15;2013-05-10T18:00:00Z
2013; 5; 5; 552; 603;-11; 926; 934; -8;UA; 303;N502UA;JFK;SFO;344;2586; 6; 3;2013-05-05T10:00:00Z
2013; 5; 9; 803; 755;  8; 936; 910; 26;MQ;4418;N819MQ;JFK;DCA; 51; 213; 7;55;2013-05-09T11:00:00Z
2013; 2; 5;1602;1545; 17;1927;1850; 37;DL;2377;N344NW;LGA;MCO;151; 950;15;45;2013-02-05T20:00:00Z
2013; 1;25; 123;2029;294; 215;2140;275;9E;3609;N8913A;JFK;PHL; 27;  94;20;29;2013-01-26T01:00:00Z
2013; 3; 6;NA;1900;NA;NA;2122;NA;9E;3439;NA;JFK;CVG;NA; 589;19; 0;2013-03-07T00:00:00Z
2013;11;18;1251;1259; -8;1442;1501;-19;US;1791;N563UW;LGA;CLT; 90; 544;12;59;2013-11-18T17:00:00Z
2013; 3;22;1607;1530; 37;2008;1855; 73;AA;1039;N3HHAA;JFK;FLL;189;1069;15;30;2013-03-22T19:00:00Z
2013; 6;21;1459;1500; -1;1638;1652;-14;US; 802;N538UW;EWR;CLT; 74; 529;15; 0;2013-06-21T19:00:00Z
2013; 8; 9;1327;1332; -5;1446;1451; -5;EV;4347;N14558;EWR;ORF; 54; 284;13;32;2013-08-09T17:00:00Z
2013; 7;31;1053;1055; -2;1352;1358; -6;B6; 971;N649JB;LGA;FLL;147;1076;10;55;2013-07-31T14:00:00Z
2013; 9;25;NA;1559;NA;NA;1719;NA;MQ;3748;N530MQ;EWR;ORD;NA; 719;15;59;2013-09-25T19:00:00Z
2013; 9;22; 754; 800; -6;1036;1050;-14;DL;1959;N376DA;JFK;MCO;130; 944; 8; 0;2013-09-22T12:00:00Z
2013;10; 2; 726; 730; -4;1101;1124;-23;B6;1289;N585JB;EWR;SJU;195;1608; 7;30;2013-10-02T11:00:00Z
2013;11; 1; 913; 921; -8;NA;1235;NA;B6; 223;N607JB;JFK;LAX;NA;2475; 9;21;2013-11-01T13:00:00Z
2013; 5;17;1828;1755; 33;2014;1930; 44;WN;3962;N793SA;LGA;MDW;110; 725;17;55;2013-05-17T21:00:00Z
2013; 8;19;1910;1915; -5;2057;2131;-34;EV;5268;N709EV;LGA;CLT; 88; 544;19;15;2013-08-19T23:00:00Z
2013; 8;30;1627;1627;  0;1750;1754; -4;EV;6101;N14952;LGA;IAD; 43; 229;16;27;2013-08-30T20:00:00Z
2013; 3;26;1758;1800; -2;1901;1917;-16;B6;1307;N238JB;JFK;IAD; 47; 228;18; 0;2013-03-26T22:00:00Z
2013; 5; 1;1425;1130;175;1751;1428;203;B6;  61;N508JB;JFK;FLL;165;1069;11;30;2013-05-01T15:00:00Z
2013; 7;25;1035;1038; -3;1138;1202;-24;EV;4510;N14953;EWR;MKE;102; 725;10;38;2013-07-25T14:00:00Z
2013; 7; 1;1021; 945; 36;1216;1125; 51;AA; 317;N4YJAA;LGA;ORD;104; 733; 9;45;2013-07-01T13:00:00Z
2013; 8;28;1750;1730; 20;1906;1910; -4;WN; 318;N761RR;EWR;STL;118; 872;17;30;2013-08-28T21:00:00Z
2013; 2; 8;NA;1930;NA;NA;2151;NA;9E;3798;NA;JFK;CLT;NA; 541;19;30;2013-02-09T00:00:00Z
2013;12; 1;1457;1500; -3;1708;1740;-32;MQ;3202;N941MQ;JFK;IND;105; 665;15; 0;2013-12-01T20:00:00Z
2013; 7; 2;  12;2245; 87; 117;   4; 73;B6; 108;N318JB;JFK;PWM; 45; 273;22;45;2013-07-03T02:00:00Z
2013; 7; 6;1455;1455;  0;1654;1710;-16;DL; 127;N336NB;JFK;DTW; 81; 509;14;55;2013-07-06T18:00:00Z
2013;10;12;1608;1615; -7;1848;1918;-30;DL;1902;N321NB;LGA;PBI;134;1035;16;15;2013-10-12T20:00:00Z
2013; 8;27;1945;1950; -5;2201;2140; 21;MQ;3573;N807MQ;LGA;CMH; 75; 479;19;50;2013-08-27T23:00:00Z
2013; 5;22;1633;1455; 98;1759;1638; 81;9E;3318;N917XJ;JFK;BUF; 50; 301;14;55;2013-05-22T18:00:00Z
2013;12;26;1448;1455; -7;1705;1725;-20;EV;5199;N748EV;LGA;CHS;100; 641;14;55;2013-12-26T19:00:00Z
2013; 3;30; 909; 910; -1;1143;1210;-27;DL;1885;N361NW;LGA;MCO;129; 950; 9;10;2013-03-30T13:00:00Z
2013; 8;14; 819; 825; -6;1149;1139; 10;UA; 397;N555UA;JFK;SFO;356;2586; 8;25;2013-08-14T12:00:00Z
2013;12;27;NA;1205;NA;NA;1435;NA;EV;4925;N748EV;LGA;IND;NA; 660;12; 5;2013-12-27T17:00:00Z
2013; 6;22; 956;1000; -4;1123;1125; -2;EV;5736;N835AS;LGA;IAD; 43; 229;10; 0;2013-06-22T14:00:00Z
2013; 3;22; 935; 935;  0;1219;1230;-11;VX; 251;N839VA;JFK;LAS;323;2248; 9;35;2013-03-22T13:00:00Z
2013; 5;22; 808; 755; 13;1002;1005; -3;9E;3353;N908XJ;JFK;DTW; 84; 509; 7;55;2013-05-22T11:00:00Z
2013; 5;25; 930; 930;  0;1031;1045;-14;WN; 553;N447WN;EWR;MDW;105; 711; 9;30;2013-05-25T13:00:00Z
2013; 2;21; 627; 630; -3; 858; 910;-12;WN; 459;N485WN;LGA;DEN;252;1620; 6;30;2013-02-21T11:00:00Z
2013; 6; 8;1128;1130; -2;1328;1327;  1;US;1085;N195UW;LGA;CLT; 87; 544;11;30;2013-06-08T15:00:00Z
2013; 3; 3;1354;1400; -6;1453;1509;-16;US;2177;N762US;LGA;DCA; 38; 214;14; 0;2013-03-03T19:00:00Z
2013; 3;15;1912;1745; 87;2247;2120; 87;AA; 177;N338AA;JFK;SFO;376;2586;17;45;2013-03-15T21:00:00Z
2013; 5;12;1815;1800; 15;1930;1935; -5;WN; 504;N410WN;EWR;MDW;109; 711;18; 0;2013-05-12T22:00:00Z
2013;11; 5;1454;1455; -1;1913;1951;-38;DL;   1;N3749D;JFK;SJU;176;1598;14;55;2013-11-05T19:00:00Z
2013;11;11; 807; 755; 12; 929; 910; 19;MQ;3370;N807MQ;JFK;DCA; 48; 213; 7;55;2013-11-11T12:00:00Z
2013; 6;10;1945;1919; 26;2219;2210;  9;UA;1128;N36272;LGA;IAH;195;1416;19;19;2013-06-10T23:00:00Z
2013; 3;24;2300;2225; 35;2356;2342; 14;DL;2155;N313US;LGA;PWM; 42; 269;22;25;2013-03-25T02:00:00Z
2013; 4;18;1321;1325; -4;1627;1650;-23;VX; 411;N625VA;JFK;LAX;327;2475;13;25;2013-04-18T17:00:00Z
2013; 3; 4; 940; 929; 11;1214;1212;  2;UA; 652;N528UA;EWR;LAS;309;2227; 9;29;2013-03-04T14:00:00Z
2013; 3;30; 728; 729; -1; 957;1026;-29;UA; 364;N567UA;EWR;IAH;191;1400; 7;29;2013-03-30T11:00:00Z
2013; 2;20;1254;1250;  4;1526;1535; -9;WN; 564;N787SA;LGA;DEN;244;1620;12;50;2013-02-20T17:00:00Z
2013; 5;28; 851; 900; -9;1002;1016;-14;US;2120;N961UW;LGA;BOS; 33; 184; 9; 0;2013-05-28T13:00:00Z
2013; 7;21; 953; 905; 48;1241;1225; 16;DL; 874;N371NB;LGA;MIA;146;1096; 9; 5;2013-07-21T13:00:00Z
2013; 8;26;1857;1620;157;2058;1853;125;9E;3347;N930XJ;JFK;DTW; 90; 509;16;20;2013-08-26T20:00:00Z
2013; 9; 2; 621; 630; -9; 813; 833;-20;EV;4535;N33182;EWR;MSP;147;1008; 6;30;2013-09-02T10:00:00Z
2013; 9;10;1710;1714; -4;1835;1839; -4;B6; 918;N358JB;JFK;BOS; 45; 187;17;14;2013-09-10T21:00:00Z
2013;11;26; 708; 710; -2;1025;1029; -4;UA; 821;N504UA;EWR;SFO;355;2565; 7;10;2013-11-26T12:00:00Z
2013; 3; 1; 600; 600;  0; 848; 837; 11;DL; 461;N666DN;LGA;ATL;117; 762; 6; 0;2013-03-01T11:00:00Z
2013; 5; 6;1724;1728; -4;2010;2057;-47;UA;1078;N76269;EWR;SAT;211;1569;17;28;2013-05-06T21:00:00Z
2013; 3;27;1639;1644; -5;1927;1946;-19;B6; 143;N623JB;JFK;PBI;149;1028;16;44;2013-03-27T20:00:00Z
2013;12;20;1502;1429; 33;1753;1737; 16;B6; 301;N510JB;JFK;FLL;144;1069;14;29;2013-12-20T19:00:00Z
2013; 2; 9;NA; 822;NA;NA;1129;NA;UA; 894;NA;EWR;FLL;NA;1065; 8;22;2013-02-09T13:00:00Z
2013; 9;30;1905;1905;  0;2042;2100;-18;9E;3433;N919XJ;JFK;PIT; 63; 340;19; 5;2013-09-30T23:00:00Z
2013;12;20;1345;1230; 75;1623;1516; 67;B6; 127;N516JB;EWR;MCO;134; 937;12;30;2013-12-20T17:00:00Z
2013; 6;24;2042;2025; 17;2340;2321; 19;B6;1295;N516JB;JFK;AUS;189;1521;20;25;2013-06-25T00:00:00Z
2013;11;18;1852;1856; -4;2143;2208;-25;UA;1416;N78506;EWR;FLL;147;1065;18;56;2013-11-18T23:00:00Z
2013; 5;20;1334;1245; 49;1443;1353; 50;UA; 587;N818UA;EWR;BOS; 42; 200;12;45;2013-05-20T16:00:00Z
2013;11; 1;1634;1637; -3;1746;1758;-12;YV;3771;N507MJ;LGA;IAD; 46; 229;16;37;2013-11-01T20:00:00Z
2013; 2;25;1245;1300;-15;1443;1506;-23;9E;4270;N8907A;EWR;CVG; 95; 569;13; 0;2013-02-25T18:00:00Z
2013;11; 4;1344;1040;184;1456;1159;177;B6;2602;N238JB;JFK;BUF; 54; 301;10;40;2013-11-04T15:00:00Z
2013; 2;26;1110;1114; -4;1152;1218;-26;EV;3260;N12167;EWR;PVD; 29; 160;11;14;2013-02-26T16:00:00Z
2013; 5; 9; 658; 650;  8; 956; 945; 11;AA; 711;N3EVAA;LGA;DFW;192;1389; 6;50;2013-05-09T10:00:00Z
2013;10;26; 654; 700; -6; 949;1015;-26;VX; 399;N849VA;JFK;LAX;330;2475; 7; 0;2013-10-26T11:00:00Z
2013;10; 9; 845; 850; -5; 944;1006;-22;DL;2445;N370NB;JFK;BOS; 37; 187; 8;50;2013-10-09T12:00:00Z
2013; 8;22;1323;1230; 53;1646;1558; 48;DL;2098;N914DE;LGA;MIA;162;1096;12;30;2013-08-22T16:00:00Z
2013; 2; 7;2145;2129; 16;2234;2224; 10;EV;4619;N16918;EWR;PHL; 30;  80;21;29;2013-02-08T02:00:00Z
2013; 8;15;1907;1838; 29;2027;2017; 10;B6;1202;N258JB;JFK;BUF; 59; 301;18;38;2013-08-15T22:00:00Z
2013; 4;15;1859;1900; -1;2111;2110;  1;EV;4295;N18101;EWR;MCI;163;1092;19; 0;2013-04-15T23:00:00Z
2013; 2; 3;1436;1440; -4;1657;1656;  1;EV;4181;N11140;EWR;MCI;170;1092;14;40;2013-02-03T19:00:00Z
2013; 9; 8;1728;1725;  3;2006;2020;-14;DL;2471;N380DA;EWR;SLC;255;1969;17;25;2013-09-08T21:00:00Z
2013; 5;10;1624;1629; -5;1931;1939; -8;AA; 565;N3GBAA;JFK;DFW;215;1391;16;29;2013-05-10T20:00:00Z
2013; 5; 8; 953; 930; 23;1239;1240; -1;WN; 972;N487WN;EWR;AUS;201;1504; 9;30;2013-05-08T13:00:00Z
2013; 4;26; 638; 640; -2; 812; 809;  3;UA;1568;N78524;EWR;ORD;116; 719; 6;40;2013-04-26T10:00:00Z
2013; 3;11;1630;1640;-10;1823;1850;-27;MQ;4540;N719MQ;LGA;DTW; 88; 502;16;40;2013-03-11T20:00:00Z
2013; 6;24; 829; 840;-11;1141;1139;  2;UA; 443;N597UA;JFK;LAX;328;2475; 8;40;2013-06-24T12:00:00Z
2013; 6; 3; 626; 630; -4; 817; 835;-18;US;1433;N163US;LGA;CLT; 86; 544; 6;30;2013-06-03T10:00:00Z
2013; 4; 8; 718; 705; 13; 947; 951; -4;DL;2285;N648DL;LGA;MCO;129; 950; 7; 5;2013-04-08T11:00:00Z
2013;12; 1;1009;1016; -7;1119;1145;-26;EV;4187;N15973;EWR;BNA;108; 748;10;16;2013-12-01T15:00:00Z
2013; 9;15;1716;1720; -4;1823;1851;-28;EV;4109;N14179;EWR;BNA;104; 748;17;20;2013-09-15T21:00:00Z
2013; 1;30;1337;1345; -8;1646;1705;-19;AA; 117;N328AA;JFK;LAX;345;2475;13;45;2013-01-30T18:00:00Z
2013; 4;13; 736; 745; -9;1042;1056;-14;DL; 183;N706TW;JFK;SEA;330;2422; 7;45;2013-04-13T11:00:00Z
2013; 1;25;1058;1100; -2;1214;1215; -1;MQ;3792;N520MQ;JFK;DCA; 51; 213;11; 0;2013-01-25T16:00:00Z
2013;10;27;1723;1723;  0;1945;1945;  0;UA;1635;N75432;EWR;PHX;288;2133;17;23;2013-10-27T21:00:00Z
2013; 4;22;1938;1935;  3;2302;2249; 13;UA;1010;N17719;EWR;MIA;181;1085;19;35;2013-04-22T23:00:00Z
2013; 6;16;1530;1530;  0;1747;1737; 10;9E;3785;N8839E;JFK;CMH; 78; 483;15;30;2013-06-16T19:00:00Z
2013; 8; 5;1308;1310; -2;1603;1605; -2;UA;1601;N76505;EWR;FLL;158;1065;13;10;2013-08-05T17:00:00Z
2013; 9;29;1356;1359; -3;1455;1511;-16;UA;1163;N34131;EWR;BOS; 35; 200;13;59;2013-09-29T17:00:00Z
2013; 5;19;2130;2055; 35;2314;2215; 59;MQ;3744;N9EAMQ;EWR;ORD;103; 719;20;55;2013-05-20T00:00:00Z
2013;11;27;1058;1059; -1;1205;1230;-25;UA; 775;N813UA;EWR;ORD;106; 719;10;59;2013-11-27T15:00:00Z
2013; 9;11;1843;1730; 73;2131;1950;101;F9; 837;N209FR;LGA;DEN;223;1620;17;30;2013-09-11T21:00:00Z
2013; 3;24;1801;1800;  1;2209;2109; 60;B6; 989;N570JB;JFK;FLL;204;1069;18; 0;2013-03-24T22:00:00Z
2013; 4;15;1857;1900; -3;2106;2134;-28;DL;1051;N358NB;JFK;MSY;167;1182;19; 0;2013-04-15T23:00:00Z
2013; 8;25;1316;1310;  6;1525;1536;-11;FL; 348;N998AT;LGA;ATL; 95; 762;13;10;2013-08-25T17:00:00Z
2013; 5;16; 648; 650; -2; 952; 945;  7;AA; 711;N3KEAA;LGA;DFW;216;1389; 6;50;2013-05-16T10:00:00Z
2013; 1;13; 759; 805; -6;1038;1113;-35;B6;  17;N652JB;JFK;FLL;142;1069; 8; 5;2013-01-13T13:00:00Z
2013; 7; 5; 603; 605; -2; 701; 720;-19;WN;2658;N718SW;EWR;MDW;101; 711; 6; 5;2013-07-05T10:00:00Z
2013; 9;18;1104; 733;211;1255; 938;197;EV;4144;N14950;EWR;CHS; 89; 628; 7;33;2013-09-18T11:00:00Z
2013;12;16;1940;1940;  0;2254;2243; 11;B6;1271;N640JB;LGA;FLL;167;1076;19;40;2013-12-17T00:00:00Z
2013; 8;26;1252;1300; -8;1444;1519;-35;EV;5148;N136EV;EWR;ATL; 95; 746;13; 0;2013-08-26T17:00:00Z
2013; 5;11;2158;2000;118;  13;2217;116;UA; 431;N427UA;EWR;MSY;181;1167;20; 0;2013-05-12T00:00:00Z
2013; 8; 3; 659; 700; -1; 934; 945;-11;DL;2285;N955DL;LGA;MCO;127; 950; 7; 0;2013-08-03T11:00:00Z
2013; 4;14; 800; 805; -5;1058;1105; -7;DL;1109;N918DL;LGA;TPA;155;1010; 8; 5;2013-04-14T12:00:00Z
2013; 7; 3;1255;1255;  0;1534;1606;-32;UA;1700;N75433;EWR;SFO;314;2565;12;55;2013-07-03T16:00:00Z
2013; 9; 5;1217;1205; 12;1401;1410; -9;WN;1787;N404WN;EWR;DEN;207;1605;12; 5;2013-09-05T16:00:00Z
2013; 3;14;1502;1510; -8;1734;1745;-11;MQ;4309;N655MQ;JFK;IND;103; 665;15;10;2013-03-14T19:00:00Z
2013; 1;10;1720;1725; -5;2023;2040;-17;AA; 145;N3CWAA;JFK;SAN;346;2446;17;25;2013-01-10T22:00:00Z
2013; 2;19;1816;1700; 76;1926;1817; 69;US;2183;N762US;LGA;DCA; 50; 214;17; 0;2013-02-19T22:00:00Z
2013; 4;23;1123;1125; -2;1322;1305; 17;AA; 327;N592AA;LGA;ORD;124; 733;11;25;2013-04-23T15:00:00Z
2013; 3; 2; 909; 908;  1;1128;1200;-32;UA; 486;N575UA;EWR;MTJ;231;1795; 9; 8;2013-03-02T14:00:00Z
2013; 6;25;1908;1720;108;2031;1849;102;EV;3839;N16981;EWR;BUF; 49; 282;17;20;2013-06-25T21:00:00Z
2013; 2; 1;2028;1540;288;2338;1909;269;DL;2027;N370NW;JFK;FLL;155;1069;15;40;2013-02-01T20:00:00Z
2013; 5;26;1935;1940; -5;2134;2130;  4;MQ;4423;N835MQ;JFK;RDU; 65; 427;19;40;2013-05-26T23:00:00Z
2013;12;19; 814; 817; -3; 920; 931;-11;EV;4234;N25134;EWR;BWI; 40; 169; 8;17;2013-12-19T13:00:00Z
2013; 3;13;1937;1940; -3;2235;2240; -5;AA;1787;N3HFAA;JFK;TPA;156;1005;19;40;2013-03-13T23:00:00Z
2013; 5;28;1302;1305; -3;1448;1455; -7;MQ;4426;N722MQ;LGA;CMH; 76; 479;13; 5;2013-05-28T17:00:00Z
2013; 5;10; 700; 700;  0; 958;1007; -9;DL;2003;N932DL;LGA;MIA;142;1096; 7; 0;2013-05-10T11:00:00Z
2013; 6;24;2048;1550;298;2253;1805;288;WN; 262;N7732A;EWR;DEN;215;1605;15;50;2013-06-24T19:00:00Z
2013; 8; 6; 601; 605; -4; 749; 749;  0;DL;1279;N315NB;LGA;MEM;139; 963; 6; 5;2013-08-06T10:00:00Z
2013; 7;18;1019;1020; -1;1151;1206;-15;US;1435;N189UW;EWR;CLT; 70; 529;10;20;2013-07-18T14:00:00Z
2013; 2;13;1847;1900;-13;2004;2018;-14;EV;5714;N834AS;JFK;IAD; 53; 228;19; 0;2013-02-14T00:00:00Z
2013; 3; 6;NA;1725;NA;NA;1855;NA;MQ;4255;N689MQ;JFK;BNA;NA; 765;17;25;2013-03-06T22:00:00Z
2013;11; 5;1705;1710; -5;1856;1900; -4;EV;4202;N14959;EWR;STL;147; 872;17;10;2013-11-05T22:00:00Z
2013; 4; 8;1610;1615; -5;1831;1840; -9;MQ;4657;N542MQ;LGA;ATL;108; 762;16;15;2013-04-08T20:00:00Z
2013; 3;24; 740; 735;  5; 901; 910; -9;WN; 832;N752SW;EWR;BNA;127; 748; 7;35;2013-03-24T11:00:00Z
2013; 2;19;1456;1449;  7;1804;1744; 20;B6; 393;N653JB;LGA;MCO;147; 950;14;49;2013-02-19T19:00:00Z
2013; 5;28;2114;2117; -3;2345;2351; -6;B6;  97;N613JB;JFK;DEN;251;1626;21;17;2013-05-29T01:00:00Z
2013; 6;16;1821;1820;  1;2045;2051; -6;DL; 926;N315NB;EWR;ATL;114; 746;18;20;2013-06-16T22:00:00Z
2013; 3;14;1844;1816; 28;2010;2005;  5;UA;1053;N73275;EWR;CLE; 65; 404;18;16;2013-03-14T22:00:00Z
2013;12;12;1134; 800;214;1305; 954;191;9E;2932;N296PQ;JFK;RDU; 76; 427; 8; 0;2013-12-12T13:00:00Z
2013; 7;23; 810; 810;  0;1055;1029; 26;DL;  27;N3769L;JFK;ATL;106; 760; 8;10;2013-07-23T12:00:00Z
2013; 1;11;1020; 920; 60;1311;1245; 26;AA; 721;N434AA;LGA;DFW;201;1389; 9;20;2013-01-11T14:00:00Z
